sa103|stop_gained||
sa103|stop_gained||
sa103||
sa103||
sa103|stop_gained||
sa103|stop_gained||
sa103||
sa106|stop_gained||
sa107|stop_gained||
sa108|stop_gained||
sa108|stop_gained||
sa112|stop_gained||
sa113|stop_gained||
sa113|stop_gained||
sa113|stop_gained||
sa115|stop_gained||
sa115|stop_gained||
sa116|stop_gained||
sa116|stop_gained||
sa117|stop_gained||
sa117|stop_gained||
sa118|stop_gained||
sa121|stop_gained||
sa121|stop_gained||
sa122|stop_gained||
sa123|stop_gained||
sa123||
sa126|stop_gained||
sa127|stop_gained||
sa127|stop_gained||
sa129|stop_gained||
sa130|stop_gained||
sa130|stop_gained||
sa132|stop_gained||
sa133|stop_gained||
sa133|stop_gained||
sa133||
sa133|stop_gained||
sa134|stop_gained||
sa134|stop_gained||
sa135|stop_gained||
sa135|stop_gained||
sa136|stop_gained||
sa137|stop_gained||
sa138|stop_gained||
sa138|stop_gained||
sa139|stop_gained||
sa139||
sa139||
sa139|stop_gained||
sa140|stop_gained||
sa141|stop_gained||
sa141|stop_gained||
sa142|stop_gained||
sa142|stop_gained||
sa145|stop_gained||
sa148|stop_gained||
sa149|stop_gained||
sa151|stop_gained||
sa152|stop_gained||
sa152|stop_gained||
sa153|stop_gained||
sa153|stop_gained||
sa153|stop_gained||
sa153||
sa154||
sa154||
sa154|stop_gained||
sa154|stop_gained||
sa154||
sa154||
sa154||
sa155|stop_gained||
sa156|stop_gained||
sa156|stop_gained||
sa157|stop_gained||
sa157|stop_gained||
sa157|stop_gained||
sa157||
sa157|stop_gained||
sa158|stop_gained||
sa159|splice_site_variant||
sa159|splice_site_variant||
sa160|non_synonymous||
sa162||
sa162|stop_gained||
sa165|stop_gained||
sa166|stop_gained||
sa168|stop_gained||
sa168|stop_gained||
sa168|stop_gained||
sa169|stop_gained||
sa169||
sa170||
sa170|stop_gained||
sa170|stop_gained||
sa172|stop_gained||
sa177|stop_gained||
sa177|stop_gained||
sa178|stop_gained||
sa178|stop_gained||
sa179|stop_gained||
sa180|stop_gained||
sa180|stop_gained||
sa181|stop_gained||
sa181|stop_gained||
sa182|stop_gained||
sa183|stop_gained||
sa184|stop_gained||
sa184||
sa184||
sa184|stop_gained||
sa184|stop_gained||
sa184||
sa184||
sa184|stop_gained||
sa184||
sa185|stop_gained||
sa185|stop_gained||
sa188|stop_gained||
sa190|stop_gained||
sa190|stop_gained||
sa191|stop_gained||
sa193|stop_gained||
sa193|stop_gained||
sa194||
sa194|stop_gained||
sa195|stop_gained||
sa196|stop_gained||
sa197|stop_gained||
sa197|stop_gained||
sa197|stop_gained||
sa199|stop_gained||
sa199|stop_gained||
sa199|stop_gained||
sa199||
sa199|stop_gained||
sa199|stop_gained||
sa200|stop_gained||
sa202|stop_gained||
sa202|stop_gained||
sa202|stop_gained||
sa203|stop_gained||
sa203|stop_gained||
sa206|stop_gained||
sa208|stop_gained||
sa209|stop_gained||
sa209|stop_gained||
sa209|stop_gained||
sa211|stop_gained||
sa215|stop_gained||
sa217|stop_gained||
sa217|stop_gained||
sa217||
sa219|stop_gained||
sa219|stop_gained||
sa221|stop_gained||
sa221|stop_gained||
sa221|stop_gained||
sa221|stop_gained||
sa221|stop_gained||
sa223|stop_gained||
sa223|stop_gained||
sa223|stop_gained||
sa224|stop_gained||
sa226|stop_gained||
sa226|stop_gained||
sa230|stop_gained||
sa230||
sa230|stop_gained||
sa230|stop_gained||
sa231|stop_gained||
sa238|stop_gained||
sa239|stop_gained||
sa239|stop_gained||
sa239||
sa239||
sa239||
sa239||
sa242|stop_gained||
sa242|stop_gained||
sa244|stop_gained||
sa248|stop_gained||
sa249|stop_gained||
sa250|stop_gained||
sa250|stop_gained||
sa251|stop_gained||
sa251|stop_gained||
sa253|stop_gained||
sa253|stop_gained||
sa256|stop_gained||
sa257|stop_gained||
sa258|stop_gained||
sa258|stop_gained||
sa259|stop_gained||
sa265|stop_gained||
sa265|stop_gained||
sa267|stop_gained||
sa267|stop_gained||
sa267|stop_gained||
sa270||
sa270|stop_gained||
sa270|stop_gained||
sa271|stop_gained||
sa273|stop_gained||
sa273|stop_gained||
sa274|stop_gained||
sa274|stop_lost|
sa274|stop_gained||
sa278|stop_gained||
sa278|stop_gained||
sa279|stop_gained||
sa279|stop_gained||
sa279|stop_gained||
sa279|stop_gained||
sa280|stop_gained||
sa281|stop_gained||
sa285|stop_gained||
sa285|stop_gained||
sa285|stop_gained||
sa288|stop_gained||
sa288|stop_gained||
sa288||
sa294|stop_gained||
sa294|stop_gained||
sa295|stop_gained||
sa295|stop_gained||
sa295|stop_gained||
sa297|stop_gained||
sa297||
sa297||
sa298||
sa298|stop_gained||
sa300|stop_gained||
sa300|stop_gained||
sa301|stop_gained||
sa301||
sa302|stop_gained||
sa306|stop_gained||
sa306||
sa306|stop_gained||
sa306|stop_gained||
sa306||
sa306||
sa306||
sa306|stop_gained||
sa306|stop_gained||
sa307|stop_gained||
sa307||
sa307|stop_gained||
sa308|stop_gained||
sa309|stop_gained||
sa312|stop_gained||
sa312|stop_gained||
sa315|stop_gained||
sa322|stop_gained||
sa323|stop_gained||
sa323|stop_gained||
sa325|stop_gained||
sa325|stop_gained||
sa327|stop_gained||
sa327||
sa327|stop_gained||
sa327|stop_gained||
sa327||
sa327|stop_gained||
sa327||
sa328|stop_gained||
sa331|stop_gained||
sa337|stop_gained||
sa363|stop_gained||
sa364|stop_gained||
sa365||
sa365|stop_gained||
sa366|stop_gained||
sa367|stop_gained||
sa368|stop_gained||
sa368|stop_gained||
sa371|stop_gained||
sa372|splice_site_variant|stop_gained|
sa374|stop_gained||
sa374|stop_gained||
sa375|splice_site_variant||
sa377||
sa377|splice_site_variant||
sa377||
sa379|splice_site_variant||
sa380|splice_site_variant||
sa380|splice_site_variant||
sa380|splice_site_variant||
sa381||
sa381|splice_site_variant|
sa381||
sa381|splice_site_variant|
sa382|splice_site_variant||
sa383|splice_site_variant||
sa384|stop_gained||
sa384|stop_gained||
sa385|stop_gained||
sa385|stop_gained||
sa386|stop_gained||
sa386|stop_gained||
sa386|stop_gained||
sa387|stop_gained||
sa389||
sa389||
sa389||
sa389|stop_gained||
sa389|stop_gained||
sa390|stop_gained||
sa390|stop_gained||
sa391|stop_gained||
sa391|stop_gained||
sa391|stop_gained||
sa392|stop_gained||
sa392|stop_gained||
sa393|stop_gained||
sa394|stop_gained||
sa395|stop_gained||
sa396|stop_gained||
sa396|stop_gained||
sa397||
sa397|stop_gained||
sa398|stop_gained||
sa399|stop_gained||
sa399|stop_gained||
sa400|stop_gained||
sa401||
sa401|splice_site_variant||
sa401||
sa402|splice_site_variant||
sa402||
sa403|stop_gained||
sa404|stop_gained||
sa405|stop_gained||
sa405|stop_gained||
sa406|stop_gained||
sa407|stop_gained||
sa408|stop_gained||
sa408|stop_gained||
sa409|stop_gained||
sa409|non_synonymous||
sa409||
sa409||
sa410|stop_gained||
sa410|stop_gained||
sa410|stop_gained||
sa412|stop_gained||
sa413|stop_gained||
sa414|stop_gained||
sa414|stop_gained||
sa415|stop_gained||
sa415|stop_gained||
sa417|stop_gained||
sa417|stop_gained||
sa418|stop_gained||
sa418|stop_gained||
sa419|stop_gained||
sa420|stop_gained||
sa420|stop_gained||
sa421|splice_site_variant||
sa421||
sa422||
sa422|splice_site_variant||
sa423|splice_site_variant||
sa424|splice_site_variant||
sa424|splice_site_variant||
sa426|splice_site_variant||
sa427|splice_site_variant||
sa428||
sa428|splice_site_variant||
sa429|stop_gained||
sa440|stop_gained||
sa441|stop_gained||
sa447|splice_site_variant||
sa447|splice_site_variant||
sa450||
sa450|splice_site_variant||
sa450||
sa450||
sa451||
sa451|splice_site_variant||
sa457|splice_site_variant||
sa457|splice_site_variant||
sa457|splice_site_variant||
sa461|stop_gained||
sa462||
sa462|stop_gained||
sa462|stop_gained||
sa463|stop_gained||
sa463||
sa463||
sa464|stop_gained||
sa465|stop_gained||
sa466|stop_gained||
sa466|stop_gained||
sa467||
sa467|stop_gained||
sa468|stop_gained||
sa469|stop_gained||
sa470|stop_gained||
sa471|stop_gained||
sa472|stop_gained||
sa472||
sa473|stop_gained||
sa476||
sa476|stop_gained||
sa477|stop_gained||
sa478|stop_gained||
sa478|stop_gained||
sa479|splice_site_variant||
sa479||
sa479|splice_site_variant||
sa481|splice_site_variant||
sa482|splice_site_variant||
sa482||
sa482|splice_site_variant||
sa483||
sa483||
sa483|splice_site_variant||
sa484||
sa484|splice_site_variant||
sa485|splice_site_variant||
sa486|splice_site_variant||
sa487|splice_site_variant||
sa488|splice_site_variant||
sa488|splice_site_variant||
sa489|splice_site_variant||
sa490|splice_site_variant||
sa491||
sa491|splice_site_variant||
sa491|splice_site_variant||
sa491|splice_site_variant||
sa492||
sa492|stop_gained||
sa494|stop_gained||
sa494|stop_gained||
sa494|stop_gained||
sa495|stop_gained||
sa496|stop_gained||
sa497|stop_gained||
sa498|stop_gained||
sa501|stop_gained||
sa501||
sa501||
sa501||
sa502|stop_gained||
sa503|stop_gained||
sa504|stop_gained||
sa504|stop_gained||
sa505|stop_gained||
sa505|stop_gained||
sa505|stop_gained||
sa505|stop_gained||
sa506|stop_gained||
sa508|stop_gained||
sa509|splice_site_variant|stop_gained|
sa510|stop_gained||
sa511|stop_gained||
sa512||
sa512||
sa512|stop_gained||
sa512||
sa516|splice_site_variant||
sa517|splice_site_variant||
sa521||
sa521|splice_site_variant||
sa521||
sa521||
sa523|splice_site_variant||
sa529|stop_gained||
sa529|stop_gained||
sa529||
sa531|stop_gained||
sa531|stop_gained||
sa531||
sa532|splice_site_variant||
sa532|splice_site_variant||
sa535|splice_site_variant||
sa537|splice_site_variant||
sa537|splice_site_variant||
sa538|splice_site_variant||
sa540|stop_gained||
sa541|stop_gained||
sa542|stop_gained||
sa542|stop_gained||
sa543|stop_gained||
sa544|stop_gained||
sa544|stop_gained||
sa546|splice_site_variant||
sa547|stop_gained||
sa548|stop_gained||
sa548|stop_gained||
sa551||
sa551|splice_site_variant||
sa551|splice_site_variant||
sa552|splice_site_variant||
sa553|stop_gained||
sa553|stop_gained||
sa553||
sa561|splice_site_variant||
sa561||
sa562|splice_site_variant||
sa565|stop_gained||
sa574|stop_gained||
sa595||
sa595|stop_gained||
sa596|stop_gained||
sa596|stop_gained||
sa596|stop_gained||
sa596|stop_gained||
sa598|splice_site_variant|stop_gained|
sa598||
sa598|splice_site_variant|stop_gained|
sa599|splice_site_variant||
sa601|stop_gained||
sa605|splice_site_variant||
sa607|stop_gained||
sa607|stop_gained||
sa607|stop_gained||
sa607|stop_gained||
sa607|stop_gained||
sa607|stop_gained||
sa608|stop_gained||
sa608|stop_gained||
sa609|stop_gained||
sa610|stop_gained||
sa610|stop_gained||
sa611||
sa611|stop_gained||
sa611|stop_gained||
sa612|stop_gained||
sa613|splice_site_variant||
sa614|stop_gained||
sa614||
sa615|stop_gained||
sa615|stop_gained||
sa616|splice_site_variant||
sa616||
sa616|splice_site_variant||
sa617|stop_gained||
sa617|stop_gained||
sa618|splice_site_variant||
sa618|splice_site_variant||
sa637||
sa637|stop_gained||
sa637|stop_gained||
sa637|stop_gained||
sa637|stop_gained||
sa637||
sa638|stop_gained||
sa639|stop_gained||
sa639|stop_gained||
sa639|stop_gained||
sa640|stop_gained||
sa640||
sa640||
sa640||
sa640||
sa641|stop_gained||
sa641|stop_gained||
sa641||
sa641||
sa641|stop_gained||
sa642|splice_site_variant||
sa642|splice_site_variant||
sa643|splice_site_variant||
sa644|splice_site_variant||
sa644|splice_site_variant||
sa644||
sa644||
sa644||
sa644|splice_site_variant||
sa645|stop_gained||
sa646|stop_gained||
sa648|stop_gained||
sa648|stop_gained||
sa648||
sa649||
sa649|stop_gained||
sa650|splice_site_variant||
sa651|splice_site_variant||
sa651||
sa651|splice_site_variant||
sa652|stop_gained||
sa652||
sa653|splice_site_variant||
sa654|stop_gained||
sa654|stop_gained||
sa655|stop_gained||
sa656|stop_gained||
sa656|stop_gained||
sa656||
sa656||
sa657|splice_site_variant||
sa657|splice_site_variant||
sa657||
sa657||
sa658||
sa658|stop_gained||
sa659|splice_site_variant||
sa660|stop_gained||
sa660|stop_gained||
sa661||
sa661||
sa661|stop_gained||
sa662|stop_gained||
sa662|stop_gained||
sa663|stop_gained||
sa663|stop_gained||
sa664|stop_gained||
sa665|stop_gained||
sa666|splice_site_variant||
sa666|splice_site_variant||
sa667|stop_gained||
sa668|stop_gained||
sa669||
sa669|stop_gained||
sa669|stop_gained||
sa670|stop_gained||
sa670|stop_gained||
sa671|stop_gained||
sa674|stop_gained||
sa674|stop_gained||
sa674||
sa675|stop_gained||
sa675|stop_gained||
sa676|splice_site_variant||
sa676|splice_site_variant||
sa679|stop_gained||
sa679|stop_gained||
sa680|stop_gained||
sa681|stop_gained||
sa682|stop_gained||
sa682|stop_gained||
sa683|stop_gained||
sa683|stop_gained||
sa684|stop_gained||
sa684|stop_gained||
sa685|splice_site_variant||
sa686||
sa686|splice_site_variant||
sa687|stop_gained||
sa688|stop_gained||
sa689||
sa689|stop_gained||
sa689||
sa689|stop_gained||
sa689|stop_gained||
sa690|stop_gained||
sa690||
sa690|stop_gained||
sa691|stop_gained||
sa691|stop_gained||
sa692|stop_gained||
sa694|splice_site_variant||
sa694|splice_site_variant||
sa695|splice_site_variant||
sa695|splice_site_variant||
sa696|splice_site_variant||
sa696|splice_site_variant||
sa697|stop_gained||
sa697|stop_gained||
sa698|stop_gained||
sa698|stop_gained||
sa699|stop_gained||
sa699|stop_gained||
sa699|stop_gained||
sa700|stop_gained||
sa701|stop_gained||
sa702||
sa702||
sa702|stop_gained||
sa702|stop_gained||
sa702||
sa703|stop_gained||
sa704|splice_site_variant||
sa705|stop_gained||
sa706|splice_site_variant||
sa706||
sa706|splice_site_variant||
sa707|splice_site_variant||
sa708||
sa708|stop_gained||
sa709|splice_site_variant||
sa709|splice_site_variant||
sa710|stop_gained||
sa711|stop_gained||
sa713|splice_site_variant|stop_gained|
sa714|stop_gained||
sa717|stop_gained||
sa717||
sa718||
sa718|splice_site_variant||
sa718||
sa719||
sa719|splice_site_variant||
sa719||
sa720||
sa720||
sa720|stop_gained||
sa721|stop_gained||
sa721||
sa722|stop_gained||
sa723|splice_site_variant||
sa723|splice_site_variant||
sa724||
sa724|splice_site_variant||
sa726||
sa726|splice_site_variant||
sa727||
sa727|stop_gained||
sa728|stop_gained||
sa729|splice_site_variant||
sa730||
sa730||
sa730|splice_site_variant||
sa730||
sa731||
sa731||
sa731||
sa731|splice_site_variant||
sa732||
sa732|splice_site_variant||
sa733||
sa733|stop_gained||
sa733||
sa734|stop_gained||
sa734|stop_gained||
sa735||
sa735|non_synonymous||
sa735||
sa735|non_synonymous||
sa735|stop_gained||
sa736||
sa736|splice_site_variant||
sa736|non_synonymous||
sa737|stop_gained||
sa737||
sa737||
sa738|splice_site_variant||
sa739|splice_site_variant||
sa740||
sa740|stop_gained||
sa741||
sa741||
sa741|splice_site_variant||
sa742||
sa742|stop_gained||
sa744||
sa744|splice_site_variant||
sa744||
sa745|splice_site_variant|stop_gained|
sa745|splice_site_variant|
sa746|splice_site_variant||
sa747|splice_site_variant||
sa747||
sa748|stop_gained||
sa748||
sa749||
sa749|splice_site_variant||
sa749||
sa750|stop_gained||
sa751|splice_site_variant||
sa752||
sa752||
sa752|stop_gained||
sa752|stop_gained||
sa753|splice_site_variant||
sa753||
sa753|splice_site_variant||
sa754||
sa754||
sa754|splice_site_variant||
sa754||
sa754|splice_site_variant||
sa754||
sa755||
sa755|stop_gained||
sa756||
sa756||
sa756|splice_site_variant||
sa756||
sa759|stop_gained||
sa760|splice_site_variant||
sa761|splice_site_variant||
sa765|splice_site_variant||
sa765|splice_site_variant||
sa765||
sa765||
sa767|stop_gained||
sa769|stop_gained||
sa770|stop_gained||
sa771|stop_gained||
sa771|stop_gained||
sa771||
sa771|stop_gained||
sa772|stop_gained||
sa772|stop_gained||
sa773||
sa773|stop_gained||
sa773|stop_gained||
sa774|stop_gained||
sa775|stop_gained||
sa776|stop_gained||
sa776|stop_gained||
sa777|stop_gained||
sa777|stop_gained||
sa778|stop_gained||
sa779|stop_gained||
sa779|stop_gained||
sa780|stop_gained||
sa780|stop_gained||
sa781|stop_gained||
sa782|stop_gained||
sa783|stop_gained||
sa784|stop_gained||
sa784|stop_gained||
sa784|stop_gained||
sa786|splice_site_variant||
sa786||
sa787|stop_gained||
sa787||
sa787||
sa787|stop_gained||
sa787||
sa787|stop_gained||
sa788|stop_gained||
sa788|stop_gained||
sa788||
sa789|stop_gained||
sa791|stop_gained||
sa792|splice_site_variant|stop_gained|
sa792|splice_site_variant||
sa793|splice_site_variant||
sa793|splice_site_variant||
sa794|splice_site_variant||
sa795|splice_site_variant||
sa796|splice_site_variant||
sa797|stop_gained||
sa798|stop_gained||
sa799||
sa799|splice_site_variant||
sa801|stop_gained||
sa801|stop_gained||
sa801||
sa802|stop_gained||
sa802|stop_gained||
sa803|stop_gained||
sa804|stop_gained||
sa805|splice_site_variant|stop_gained|
sa805|splice_site_variant|stop_gained|
sa806||
sa806|stop_gained||
sa807|stop_gained||
sa807|stop_gained||
sa808|splice_site_variant||
sa809|stop_gained||
sa809|stop_gained||
sa809|stop_gained||
sa810|stop_gained||
sa812|stop_gained||
sa812|stop_gained||
sa812|stop_gained||
sa812|stop_gained||
sa812||
sa812|stop_gained||
sa813|stop_gained||
sa814|stop_gained||
sa814|stop_gained||
sa815|stop_gained||
sa816||
sa816|splice_site_variant||
sa817|stop_gained||
sa817|stop_gained||
sa817||
sa817|stop_gained||
sa818|stop_gained||
sa818|stop_gained||
sa819||
sa819||
sa819||
sa819|stop_gained||
sa819|stop_gained||
sa819|stop_gained||
sa820|splice_site_variant||
sa821|splice_site_variant||
sa824|splice_site_variant||
sa829|stop_gained||
sa838||
sa838||
sa838|stop_gained||
sa838|stop_gained||
sa839|splice_site_variant||
sa839|splice_site_variant||
sa840|stop_gained||
sa841|splice_site_variant||
sa841|splice_site_variant||
sa842|stop_gained||
sa842|stop_gained||
sa844|splice_site_variant|stop_gained|
sa845||
sa845|stop_gained||
sa846|splice_site_variant||
sa846||
sa846|splice_site_variant||
sa847|splice_site_variant||
sa847|splice_site_variant||
sa848|stop_gained||
sa849|stop_gained||
sa850|stop_gained||
sa851|stop_gained||
sa852|stop_gained||
sa852|stop_gained||
sa853|stop_gained||
sa854|splice_site_variant||
sa855|stop_gained||
sa855|stop_gained||
sa856||
sa856|stop_gained||
sa857|stop_gained||
sa858|stop_gained||
sa859|stop_gained||
sa860|stop_gained||
sa860|stop_gained||
sa861|stop_gained||
sa863|splice_site_variant||
sa864|stop_gained||
sa865|stop_gained||
sa865||
sa865|stop_gained||
sa866|stop_gained||
sa866|stop_gained||
sa867|splice_site_variant||
sa868|splice_site_variant||
sa869|splice_site_variant|stop_gained|
sa869|splice_site_variant|stop_gained|
sa870|splice_site_variant||
sa872|stop_gained||
