ZDB-GENE-030131-1096,ZDB-PUB-170303-4
ZDB-GENE-030131-1133,ZDB-PUB-170303-4
ZDB-GENE-030131-1145,ZDB-PUB-170303-4
ZDB-GENE-030131-1178,ZDB-PUB-170303-4
ZDB-GENE-030131-1226,ZDB-PUB-170303-4
ZDB-GENE-030131-1229,ZDB-PUB-170303-4
ZDB-GENE-030131-1238,ZDB-PUB-170303-4
ZDB-GENE-030131-1247,ZDB-PUB-170303-4
ZDB-GENE-030131-1249,ZDB-PUB-170303-4
ZDB-GENE-030131-1257,ZDB-PUB-170303-4
ZDB-GENE-030131-1263,ZDB-PUB-170303-4
ZDB-GENE-030131-1269,ZDB-PUB-170303-4
ZDB-GENE-030131-1291,ZDB-PUB-170303-4
ZDB-GENE-030131-1296,ZDB-PUB-170303-4
ZDB-GENE-030131-1301,ZDB-PUB-170303-4
ZDB-GENE-030131-1312,ZDB-PUB-170303-4
ZDB-GENE-030131-1319,ZDB-PUB-170303-4
ZDB-GENE-030131-1332,ZDB-PUB-170303-4
ZDB-GENE-030131-1346,ZDB-PUB-170303-4
ZDB-GENE-030131-1365,ZDB-PUB-170303-4
ZDB-GENE-030131-1368,ZDB-PUB-170303-4
ZDB-GENE-030131-1378,ZDB-PUB-170303-4
ZDB-GENE-030131-139,ZDB-PUB-170303-4
ZDB-GENE-030131-1390,ZDB-PUB-170303-4
ZDB-GENE-030131-1414,ZDB-PUB-170303-4
ZDB-GENE-030131-1421,ZDB-PUB-170303-4
ZDB-GENE-030131-1428,ZDB-PUB-170303-4
ZDB-GENE-030131-145,ZDB-PUB-170303-4
ZDB-GENE-030131-1500,ZDB-PUB-170303-4
ZDB-GENE-030131-1516,ZDB-PUB-170303-4
ZDB-GENE-030131-1531,ZDB-PUB-170303-4
ZDB-GENE-030131-1565,ZDB-PUB-170303-4
ZDB-GENE-030131-1571,ZDB-PUB-170303-4
ZDB-GENE-030131-1577,ZDB-PUB-170303-4
ZDB-GENE-030131-1583,ZDB-PUB-170303-4
ZDB-GENE-030131-1673,ZDB-PUB-170303-4
ZDB-GENE-030131-1677,ZDB-PUB-170303-4
ZDB-GENE-030131-168,ZDB-PUB-170303-4
ZDB-GENE-030131-1684,ZDB-PUB-170303-4
ZDB-GENE-030131-1693,ZDB-PUB-170303-4
ZDB-GENE-030131-1699,ZDB-PUB-170303-4
ZDB-GENE-030131-1731,ZDB-PUB-170303-4
ZDB-GENE-030131-1735,ZDB-PUB-170303-4
ZDB-GENE-030131-179,ZDB-PUB-170303-4
ZDB-GENE-030131-18,ZDB-PUB-170303-4
ZDB-GENE-030131-1811,ZDB-PUB-170303-4
ZDB-GENE-030131-1825,ZDB-PUB-170303-4
ZDB-GENE-030131-1826,ZDB-PUB-170303-4
ZDB-GENE-030131-1827,ZDB-PUB-170303-4
ZDB-GENE-030131-1830,ZDB-PUB-170303-4
ZDB-GENE-030131-1833,ZDB-PUB-170303-4
ZDB-GENE-030131-185,ZDB-PUB-170303-4
ZDB-GENE-030131-1852,ZDB-PUB-170303-4
ZDB-GENE-030131-1921,ZDB-PUB-170303-4
ZDB-GENE-030131-1923,ZDB-PUB-170303-4
ZDB-GENE-030131-1936,ZDB-PUB-170303-4
ZDB-GENE-030131-1949,ZDB-PUB-170303-4
ZDB-GENE-030131-1988,ZDB-PUB-170303-4
ZDB-GENE-030131-2005,ZDB-PUB-170303-4
ZDB-GENE-030131-2022,ZDB-PUB-170303-4
ZDB-GENE-030131-2025,ZDB-PUB-170303-4
ZDB-GENE-030131-2032,ZDB-PUB-170303-4
ZDB-GENE-030131-2040,ZDB-PUB-170303-4
ZDB-GENE-030131-2042,ZDB-PUB-170303-4
ZDB-GENE-030131-2049,ZDB-PUB-170303-4
ZDB-GENE-030131-2056,ZDB-PUB-170303-4
ZDB-GENE-030131-2069,ZDB-PUB-170303-4
ZDB-GENE-030131-2081,ZDB-PUB-170303-4
ZDB-GENE-030131-2085,ZDB-PUB-170303-4
ZDB-GENE-030131-2143,ZDB-PUB-170303-4
ZDB-GENE-030131-2144,ZDB-PUB-170303-4
ZDB-GENE-030131-2145,ZDB-PUB-170303-4
ZDB-GENE-030131-215,ZDB-PUB-170303-4
ZDB-GENE-030131-2159,ZDB-PUB-170303-4
ZDB-GENE-030131-2167,ZDB-PUB-170303-4
ZDB-GENE-030131-2168,ZDB-PUB-170303-4
ZDB-GENE-030131-2182,ZDB-PUB-170303-4
ZDB-GENE-030131-2185,ZDB-PUB-170303-4
ZDB-GENE-030131-2221,ZDB-PUB-170303-4
ZDB-GENE-030131-2229,ZDB-PUB-170303-4
ZDB-GENE-030131-223,ZDB-PUB-170303-4
ZDB-GENE-030131-2258,ZDB-PUB-170303-4
ZDB-GENE-030131-2279,ZDB-PUB-170303-4
ZDB-GENE-030131-2299,ZDB-PUB-170303-4
ZDB-GENE-030131-2333,ZDB-PUB-170303-4
ZDB-GENE-030131-2348,ZDB-PUB-170303-4
ZDB-GENE-030131-2352,ZDB-PUB-170303-4
ZDB-GENE-030131-2360,ZDB-PUB-170303-4
ZDB-GENE-030131-2411,ZDB-PUB-170303-4
ZDB-GENE-030131-2412,ZDB-PUB-170303-4
ZDB-GENE-030131-2415,ZDB-PUB-170303-4
ZDB-GENE-030131-2426,ZDB-PUB-170303-4
ZDB-GENE-030131-2438,ZDB-PUB-170303-4
ZDB-GENE-030131-2449,ZDB-PUB-170303-4
ZDB-GENE-030131-2455,ZDB-PUB-170303-4
ZDB-GENE-030131-2459,ZDB-PUB-170303-4
ZDB-GENE-030131-246,ZDB-PUB-170303-4
ZDB-GENE-030131-2485,ZDB-PUB-170303-4
ZDB-GENE-030131-2523,ZDB-PUB-170303-4
ZDB-GENE-030131-2579,ZDB-PUB-170303-4
ZDB-GENE-030131-2590,ZDB-PUB-170303-4
ZDB-GENE-030131-260,ZDB-PUB-170303-4
ZDB-GENE-030131-2603,ZDB-PUB-170303-4
ZDB-GENE-030131-2614,ZDB-PUB-170303-4
ZDB-GENE-030131-263,ZDB-PUB-170303-4
ZDB-GENE-030131-2638,ZDB-PUB-170303-4
ZDB-GENE-030131-2644,ZDB-PUB-170303-4
ZDB-GENE-030131-2656,ZDB-PUB-170303-4
ZDB-GENE-030131-2670,ZDB-PUB-170303-4
ZDB-GENE-030131-269,ZDB-PUB-170303-4
ZDB-GENE-030131-2711,ZDB-PUB-170303-4
ZDB-GENE-030131-2721,ZDB-PUB-170303-4
ZDB-GENE-030131-2725,ZDB-PUB-170303-4
ZDB-GENE-030131-2748,ZDB-PUB-170303-4
ZDB-GENE-030131-275,ZDB-PUB-170303-4
ZDB-GENE-030131-2772,ZDB-PUB-170303-4
ZDB-GENE-030131-2774,ZDB-PUB-170303-4
ZDB-GENE-030131-2784,ZDB-PUB-170303-4
ZDB-GENE-030131-2785,ZDB-PUB-170303-4
ZDB-GENE-030131-2789,ZDB-PUB-170303-4
ZDB-GENE-030131-2818,ZDB-PUB-170303-4
ZDB-GENE-030131-283,ZDB-PUB-170303-4
ZDB-GENE-030131-2845,ZDB-PUB-170303-4
ZDB-GENE-030131-2884,ZDB-PUB-170303-4
ZDB-GENE-030131-2891,ZDB-PUB-170303-4
ZDB-GENE-030131-29,ZDB-PUB-170303-4
ZDB-GENE-030131-2906,ZDB-PUB-170303-4
ZDB-GENE-030131-2908,ZDB-PUB-170303-4
ZDB-GENE-030131-2921,ZDB-PUB-170303-4
ZDB-GENE-030131-2925,ZDB-PUB-170303-4
ZDB-GENE-030131-2939,ZDB-PUB-170303-4
ZDB-GENE-030131-2963,ZDB-PUB-170303-4
ZDB-GENE-030131-2964,ZDB-PUB-170303-4
ZDB-GENE-030131-2965,ZDB-PUB-170303-4
ZDB-GENE-030131-2974,ZDB-PUB-170303-4
ZDB-GENE-030131-2993,ZDB-PUB-170303-4
ZDB-GENE-030131-3016,ZDB-PUB-170303-4
ZDB-GENE-030131-3019,ZDB-PUB-170303-4
ZDB-GENE-030131-3027,ZDB-PUB-170303-4
ZDB-GENE-030131-304,ZDB-PUB-170303-4
ZDB-GENE-030131-306,ZDB-PUB-170303-4
ZDB-GENE-030131-3065,ZDB-PUB-170303-4
ZDB-GENE-030131-3077,ZDB-PUB-170303-4
ZDB-GENE-030131-309,ZDB-PUB-170303-4
ZDB-GENE-030131-31,ZDB-PUB-170303-4
ZDB-GENE-030131-3104,ZDB-PUB-170303-4
ZDB-GENE-030131-3121,ZDB-PUB-170303-4
ZDB-GENE-030131-3124,ZDB-PUB-170303-4
ZDB-GENE-030131-3132,ZDB-PUB-170303-4
ZDB-GENE-030131-3136,ZDB-PUB-170303-4
ZDB-GENE-030131-3141,ZDB-PUB-170303-4
ZDB-GENE-030131-3143,ZDB-PUB-170303-4
ZDB-GENE-030131-3149,ZDB-PUB-170303-4
ZDB-GENE-030131-3157,ZDB-PUB-170303-4
ZDB-GENE-030131-3158,ZDB-PUB-170303-4
ZDB-GENE-030131-3161,ZDB-PUB-170303-4
ZDB-GENE-030131-3188,ZDB-PUB-170303-4
ZDB-GENE-030131-3196,ZDB-PUB-170303-4
ZDB-GENE-030131-321,ZDB-PUB-170303-4
ZDB-GENE-030131-3222,ZDB-PUB-170303-4
ZDB-GENE-030131-3238,ZDB-PUB-170303-4
ZDB-GENE-030131-3250,ZDB-PUB-170303-4
ZDB-GENE-030131-3277,ZDB-PUB-170303-4
ZDB-GENE-030131-3278,ZDB-PUB-170303-4
ZDB-GENE-030131-3281,ZDB-PUB-170303-4
ZDB-GENE-030131-3290,ZDB-PUB-170303-4
ZDB-GENE-030131-3299,ZDB-PUB-170303-4
ZDB-GENE-030131-330,ZDB-PUB-170303-4
ZDB-GENE-030131-3308,ZDB-PUB-170303-4
ZDB-GENE-030131-337,ZDB-PUB-170303-4
ZDB-GENE-030131-3376,ZDB-PUB-170303-4
ZDB-GENE-030131-34,ZDB-PUB-170303-4
ZDB-GENE-030131-3402,ZDB-PUB-170303-4
ZDB-GENE-030131-341,ZDB-PUB-170303-4
ZDB-GENE-030131-3431,ZDB-PUB-170303-4
ZDB-GENE-030131-3511,ZDB-PUB-170303-4
ZDB-GENE-030131-3553,ZDB-PUB-170303-4
ZDB-GENE-030131-3562,ZDB-PUB-170303-4
ZDB-GENE-030131-3564,ZDB-PUB-170303-4
ZDB-GENE-030131-3566,ZDB-PUB-170303-4
ZDB-GENE-030131-3587,ZDB-PUB-170303-4
ZDB-GENE-030131-3606,ZDB-PUB-170303-4
ZDB-GENE-030131-3647,ZDB-PUB-170303-4
ZDB-GENE-030131-3656,ZDB-PUB-170303-4
ZDB-GENE-030131-3663,ZDB-PUB-170303-4
ZDB-GENE-030131-3694,ZDB-PUB-170303-4
ZDB-GENE-030131-37,ZDB-PUB-170303-4
ZDB-GENE-030131-3715,ZDB-PUB-170303-4
ZDB-GENE-030131-3727,ZDB-PUB-170303-4
ZDB-GENE-030131-3729,ZDB-PUB-170303-4
ZDB-GENE-030131-3742,ZDB-PUB-170303-4
ZDB-GENE-030131-3745,ZDB-PUB-170303-4
ZDB-GENE-030131-3758,ZDB-PUB-170303-4
ZDB-GENE-030131-3759,ZDB-PUB-170303-4
ZDB-GENE-030131-3767,ZDB-PUB-170303-4
ZDB-GENE-030131-3809,ZDB-PUB-170303-4
ZDB-GENE-030131-3827,ZDB-PUB-170303-4
ZDB-GENE-030131-3844,ZDB-PUB-170303-4
ZDB-GENE-030131-3856,ZDB-PUB-170303-4
ZDB-GENE-030131-3893,ZDB-PUB-170303-4
ZDB-GENE-030131-3906,ZDB-PUB-170303-4
ZDB-GENE-030131-395,ZDB-PUB-170303-4
ZDB-GENE-030131-3955,ZDB-PUB-170303-4
ZDB-GENE-030131-3967,ZDB-PUB-170303-4
ZDB-GENE-030131-3980,ZDB-PUB-170303-4
ZDB-GENE-030131-3982,ZDB-PUB-170303-4
ZDB-GENE-030131-4009,ZDB-PUB-170303-4
ZDB-GENE-030131-4011,ZDB-PUB-170303-4
ZDB-GENE-030131-4025,ZDB-PUB-170303-4
ZDB-GENE-030131-4042,ZDB-PUB-170303-4
ZDB-GENE-030131-4086,ZDB-PUB-170303-4
ZDB-GENE-030131-4108,ZDB-PUB-170303-4
ZDB-GENE-030131-4127,ZDB-PUB-170303-4
ZDB-GENE-030131-4145,ZDB-PUB-170303-4
ZDB-GENE-030131-4169,ZDB-PUB-170303-4
ZDB-GENE-030131-4172,ZDB-PUB-170303-4
ZDB-GENE-030131-418,ZDB-PUB-170303-4
ZDB-GENE-030131-4209,ZDB-PUB-170303-4
ZDB-GENE-030131-4212,ZDB-PUB-170303-4
ZDB-GENE-030131-4218,ZDB-PUB-170303-4
ZDB-GENE-030131-4242,ZDB-PUB-170303-4
ZDB-GENE-030131-4257,ZDB-PUB-170303-4
ZDB-GENE-030131-4275,ZDB-PUB-170303-4
ZDB-GENE-030131-4282,ZDB-PUB-170303-4
ZDB-GENE-030131-4286,ZDB-PUB-170303-4
ZDB-GENE-030131-4311,ZDB-PUB-170303-4
ZDB-GENE-030131-4317,ZDB-PUB-170303-4
ZDB-GENE-030131-4327,ZDB-PUB-170303-4
ZDB-GENE-030131-4343,ZDB-PUB-170303-4
ZDB-GENE-030131-4426,ZDB-PUB-170303-4
ZDB-GENE-030131-4437,ZDB-PUB-170303-4
ZDB-GENE-030131-4449,ZDB-PUB-170303-4
ZDB-GENE-030131-445,ZDB-PUB-170303-4
ZDB-GENE-030131-4471,ZDB-PUB-170303-4
ZDB-GENE-030131-4473,ZDB-PUB-170303-4
ZDB-GENE-030131-448,ZDB-PUB-170303-4
ZDB-GENE-030131-4505,ZDB-PUB-170303-4
ZDB-GENE-030131-4524,ZDB-PUB-170303-4
ZDB-GENE-030131-458,ZDB-PUB-170303-4
ZDB-GENE-030131-4600,ZDB-PUB-170303-4
ZDB-GENE-030131-4656,ZDB-PUB-170303-4
ZDB-GENE-030131-4663,ZDB-PUB-170303-4
ZDB-GENE-030131-4678,ZDB-PUB-170303-4
