la010235	JN244738	JM496607				21	7059362	7059352	
la010237	JN244738	JM495978	fgfr3	intron7	ZDB-GENE-000816-1	13	13112854	13112844	
la010238	JN244738	JM495953				19	30384177	30384167	
la010239	JN244738	JM496165	trps1	intron1	ZDB-GENE-030131-8404	19	47547942	47547932	
la010240	JN244738	JM496427				16	42778703	42778693	
la010241	JN244738	JM495580				20	3316490	3316480	
la010242	JN244738	JM495610				19	35902293	35902303	
la010243	JN244738	JM495619				2	37076244	37076254	
la010245	JN244738	JM495708	sdf2	intron1	ZDB-GENE-030131-8823	21	25421323	25421313	
la010246	JN244738	JM495983	rpa1	exon2	ZDB-GENE-030912-3	15	25874704	25874714	
la010247	JN244738	JM495667				21	38439237	38439247	
la010248	JN244738	JM495661				11	37491829	37491819	
la010249	JN244738	JM496391	dlgap1b	intron4	ZDB-GENE-091116-98	24	9036900	9036910	
la010250	JN244738	JM496291	snai1a	intron3	ZDB-GENE-990415-255	11	26187385	26187375	
la010251	JN244738	JM495703				19	9515915	9515925	
la010253	JN244738	JM496166				23	25068241	25068251	
la010254	JN244738	JM495694				12	15321691	15321681	
la010255	JN244738	JM495731				7	26029019	26029029	
la010256	JN244738	JM495498				5	69004055	69004065	
la010257	JN244738	JM495732				3	21632884	21632894	
la010259	JN244738	JM495872				5	13358169	13358179	
la010260	JN244738	JM495611	sf3b1	intron1	ZDB-GENE-040827-3	9	33209913	33209923	
la010261	JN244738	JM496156				16	18424162	18424172	
la010262	JN244738	JM495932	ranbp1	exon1	ZDB-GENE-040426-2548	5	20797258	20797248	
la010264	JN244738	JM495833	supv3l1	exon1	ZDB-GENE-030131-2838	13	23191615	23191605	
la010265	JN244738	JM495554	vps36	intron1	ZDB-GENE-030131-7753	10	25091745	25091755	
la010266	JN244738	JM496014				20	33564786	33564796	
la010267	JN244738	JM495668	ide	intron1	ZDB-GENE-070410-85	13	42963323	42963333	
la010268	JN244738	JM495518	esrra	intron2	ZDB-GENE-990415-68	21	26007102	26007112	
la010269	JN244738	JM495523				6	33579752	33579762	
la010270	JN244738	JM495984				7	36143961	36143951	
la010271	JN244738	JM496066				7	27193590	27193600	
la010272	JN244738	JM495673	sos1	intron1	ZDB-GENE-070209-128	11	45982279	45982289	
la010273	JN244738	JM496535				14	30777939	30777929	
la010274	JN244738	JM496036				21	11899799	11899789	
la010275	JN244738	JM496131				23	24771471	24771481	
la010276	JN244738	JM496210				13	45458502	45458492	
la010278	JN244738	JM495918				1	4180030	4180040	
la010279	JN244738	JM496514				15	23870597	23870587	
la010280	JN244738	JM495939	map7d1b	exon19	ZDB-GENE-080215-23	19	4723217	4723207	
la010281	JN244738	JM496655	akap12b	intron1	ZDB-GENE-030131-9753	20	26493067	26493057	
la010282	JN244738	JM495892				12	18775755	18775745	
la010283	JN244738	JM495876				15	27006628	27006618	
la010284	JN244738	JM495620				8	14674256	14674246	
la010285	JN244738	JM495542				2	1982253	1982263	
la010287	JN244738	JM495981				1	50179334	50179324	
la010288	JN244738	JM495549				6	3967538	3967548	
la010289	JN244738	JM495898				7	34955074	34955084	
la010290	JN244738	JM495853	otud4	exon2	ZDB-GENE-030131-5338	23	43839362	43839352	
la010291	JN244738	JM496615				13	24802127	24802117	
la010292	JN244738	JM495940				14	11575445	11575435	
la010293	JN244738	JM496132	ivns1abpa	exon1	ZDB-GENE-031222-2	20	34351636	34351646	
la010294	JN244738	JM496057				2	5430426	5430416	
la010295	JN244738	JM496185				16	39505449	39505459	
la010296	JN244738	JM496306	si:dkey-97l20.2	intron1	ZDB-GENE-041111-97	25	27340184	27340174	
la010297	JN244738	JM495733	akap1a	intron1	ZDB-GENE-030131-5980	10	38734944	38734954	
la010299	JN244738	JM496143	npy1r	intron2	ZDB-GENE-080221-1	1	20062838	20062828	
la010300	JN244738	JM495985	entpd5b	intron12	ZDB-GENE-091118-88	20	54701746	54701756	
la010306	JN244738	JM495586	rlf	intron1	ZDB-GENE-050208-257	17	24418745	24418735	
la010308	JN244738	JM495665				11	2527602	2527612	
la010309	JN244738	JM495561				18	38646264	38646254	
la010310	JN244738	JM496428				19	30649371	30649361	
la010311	JN244738	JM496570				25	37403550	37403560	
la010312	JN244738	JM496084	si:dkey-18l1.1	intron39	ZDB-GENE-070912-407	9	18103771	18103761	
la010313	JN244738	JM496508	tmem9	exon1	ZDB-GENE-030131-6083	8	26614758	26614748	
la010315	JN244738	JM496492				24	43744860	43744850	
la010316	JN244738	JM496497	acsl3a	intron2	ZDB-GENE-050420-181	15	41735365	41735355	
la010318	JN244738	JM496636	polk	intron1	ZDB-GENE-060526-137	5	47508214	47508224	
la010319	JN244738	JM495515				9	6813648	6813638	
la010320	JN244738	JM495997	dnaja1l	exon2	ZDB-GENE-030131-2642	1	45459116	45459126	
la010321	JN244738	JM495824				14	157220	157230	
la010322	JN244738	JM496621				24	30057242	30057252	
la010323	JN244738	JM496622	nudt14	intron1	ZDB-GENE-041014-254	20	21348876	21348886	
la010324	JN244738	JM496198	cyp2aa8	intron6	ZDB-GENE-041010-183	23	42915523	42915513	
la010325	JN244738	JM496524				5	29691436	29691426	
la010327	JN244738	JM496227				5	46743118	46743128	
la010328	JN244738	JM495893				25	365873	365883	
la010329	JN244738	JM495562	smo	exon1	ZDB-GENE-980526-89	4	14037488	14037478	
la010330	JN244738	JM496141				3	28906968	28906958	
la010331	JN244738	JM496142	si:dkey-167i21.4	intron1	ZDB-GENE-100921-3	1	17572024	17572034	
la010334	JN244738	JM496633				12	20192103	20192113	
la010336	JN244738	JM496596	tgfbr1a	intron7	ZDB-GENE-051120-75	2	23995217	23995227	
la010337	JN244738	JM495581				5	20746885	20746895	
la010338	JN244738	JM496193				22	10515832	10515842	
la010339	JN244738	JM496194	ntrk3a	intron1	ZDB-GENE-010126-3	25	12426867	12426857	
la010340	JN244738	JM496450				7	35959452	35959442	
la010341	JN244738	JM496157				6	56276845	56276855	
la010342	JN244738	JM495642				19	30688141	30688131	
la010344	JN244738	JM495550				13	36225128	36225138	
la010345	JN244738	JM495860				12	17449770	17449780	
la010346	JN244738	JM496365	pcnx	intron2	ZDB-GENE-081113-6	13	36529116	36529106	
la010347	JN244738	JM496199	txnipa	intron1	ZDB-GENE-030804-10	19	24974780	24974770	
la010348	JN244738	JM496409	cacna1aa	intron1	ZDB-GENE-040724-26	3	33979495	33979485	
la010349	JN244738	JM495745	lsm12	intron1	ZDB-GENE-040426-2164	12	3892370	3892360	
la010350	JN244738	JM495572				15	21266026	21266036	
la010351	JN244738	JM495558	dgcr2	intron1	ZDB-GENE-040718-404	10	43452035	43452045	
la010352	JN244738	JM496133				6	38936606	38936596	
la010353	JN244738	JM495755				10	40418207	40418197	
la010354	JN244738	JM496579				5	39694759	39694749	
la010355	JN244738	JM496590	abcg2c	intron3	ZDB-GENE-050517-37	13	4728401	4728411	
la010358	JN244738	JM495946				19	18184345	18184355	
la010359	JN244738	JM495756	pkn3	intron1	ZDB-GENE-030131-1902	5	33494503	33494493	
la010360	JN244738	JM495613	zgc:193811	intron1	ZDB-GENE-081022-43	3	32083065	32083075	
la010361	JN244738	JM496489	igf2bp3	intron1	ZDB-GENE-000308-1	19	20684791	20684801	
la010363	JN244738	JM496058				7	34812950	34812960	
la010364	JN244738	JM495543				14	25953580	25953590	
la010365	JN244738	JM495759	mxd4	intron1	ZDB-GENE-050208-44	1	24955013	24955003	
la010366	JN244738	JM495791	me1	intron1	ZDB-GENE-061013-438	16	35253994	35254004	
la010367	JN244738	JM496200	fabp3	intron1	ZDB-GENE-020318-2	19	44586738	44586748	
la010368	JN244738	JM495740				25	36186205	36186215	
la010369	JN244738	JM496637	si:dkey-4c15.5	intron1	ZDB-GENE-050420-11	22	1426385	1426375	
la010370	JN244738	JM495890				8	17663143	17663133	
la010371	JN244738	JM496597	atxn2l	intron2	ZDB-GENE-030131-3246	3	14999942	14999932	
la010372	JN244738	JM495575				3	23932544	23932554	
la010373	JN244738	JM495741	yes1	intron2	ZDB-GENE-050126-1	2	31024860	31024850	
la010374	JN244738	JM496078	gabbr1b	intron1	ZDB-GENE-060503-5	19	27683566	27683556	
la010375	JN244738	JM496007	lrwd1	intron7	ZDB-GENE-030131-5335	5	64556902	64556912	
la010376	JN244738	JM496303				16	39438935	39438945	
la010377	JN244738	JM495772				5	27814723	27814713	
la010378	JN244738	JM495961	idh1	intron1	ZDB-GENE-031006-1	9	29138731	29138741	
la010379	JN244738	JM496641				18	9524186	9524196	
la010380	JN244738	JM496424				4	28462855	28462845	
la010381	JN244738	JM496625				15	28968020	28968030	
la010382	JN244738	JM496496				6	1728141	1728151	
la010383	JN244738	JM495879				24	27864508	27864518	
la010384	JN244738	JM496478	ldb1a	intron1	ZDB-GENE-990415-138	13	28956640	28956630	
la010385	JN244738	JM496410				3	32768063	32768053	
la010386	JN244738	JM496547				13	2206644	2206654	
la010387	JN244738	JM495928				21	36437219	36437209	
la010388	JN244738	JM495534	orc1	intron1	ZDB-GENE-030131-6960	6	33629873	33629863	
la010389	JN244738	JM496323				5	25186072	25186082	
la010390	JN244738	JM496097	snd1	intron9	ZDB-GENE-030131-3124	4	18589798	18589788	
la010392	JN244738	JM495502				4	12859206	12859216	
la010393	JN244738	JM495863	igf2bp3	intron2	ZDB-GENE-000308-1	19	20685797	20685787	
la010395	JN244738	JM495524				9	19866906	19866916	
la010396	JN244738	JM495638				10	12170563	12170553	
la010397	JN244738	JM495704				25	310858	310848	
la010398	JN244738	JM495786				6	1574304	1574314	
la010399	JN244738	JM495970	vbp1	exon6	ZDB-GENE-050522-494	7	25055330	25055320	
la010402	JN244738	JM496405				10	17119492	17119502	
la010403	JN244738	JM495626	snrpd3l	intron1	ZDB-GENE-030131-5219	21	11530492	11530482	
la010404	JN244738	JM496650				10	3003615	3003605	
la010405	JN244738	JM496613				7	76818425	76818415	
la010407	JN244738	JM495644				5	34153849	34153859	
la010410	JN244738	JM495778				25	21638477	21638467	
la010412	JN244738	JM496128				19	20194607	20194617	
la010413	JN244738	JM496429				18	28774142	28774132	
la010414	JN244738	JM495699	dcp1b	intron1	ZDB-GENE-040819-1	4	19249695	19249685	
la010415	JN244738	JM496532	si:dkey-18h19.2	intron4	ZDB-GENE-091204-111	14	19028125	19028115	
la010416	JN244738	JM496366				5	54924547	54924537	
la010417	JN244738	JM496075				11	32151530	32151540	
la010418	JN244738	JM496642	mrps34	intron4	ZDB-GENE-041114-71	3	15494276	15494286	
la010420	JN244738	JM495792				3	10689096	10689086	
la010421	JN244738	JM496442				15	31023175	31023165	
la010422	JN244738	JM496430	mcm7	intron1	ZDB-GENE-020419-27	14	211868	211858	
la010423	JN244738	JM495680				16	6494091	6494101	
la010424	JN244738	JM496594	efhd2	exon1	ZDB-GENE-060531-152	8	26699001	26698991	
la010426	JN244738	JM495529				4	30293605	30293615	
la010427	JN244738	JM496211	copa	intron1	ZDB-GENE-020905-2	2	36898092	36898102	
la010428	JN244738	JM496476	arhgdia	intron1	ZDB-GENE-040426-2816	3	60306398	60306388	
la010429	JN244738	JM495559				10	17581297	17581307	
la010430	JN244738	JM495855				15	35071883	35071873	
la010434	JN244738	JM495913				20	30036378	30036388	
la010435	JN244738	JM495568	znf704	intron4	ZDB-GENE-060503-775	19	33216595	33216605	
la010437	JN244738	JM495576				21	36467095	36467105	
la010438	JN244738	JM495555				16	52371758	52371748	
la010439	JN244738	JM496509				5	13833659	13833669	
la010442	JN244738	JM496254	upk3l	intron2	ZDB-GENE-060526-348	5	60954825	60954835	
la010443	JN244738	JM495921				14	32911464	32911454	
la010445	JN244738	JM495695				7	34944750	34944740	
la010446	JN244738	JM496318	c2cd2l	intron7	ZDB-GENE-041019-1	5	32189309	32189299	
la010447	JN244738	JM496195				16	1307622	1307612	
la010449	JN244738	JM496220				22	10342718	10342728	
la010450	JN244738	JM495681	prickle1b	intron1	ZDB-GENE-030131-2152	4	13043461	13043471	
la010451	JN244738	JM495915	si:dkey-69o16.5	intron1	ZDB-GENE-081104-432	9	11864565	11864555	
la010452	JN244738	JM495783				22	7657379	7657389	
la010455	JN244738	JM495705				1	11059776	11059786	
la010456	JN244738	JM495884				15	32344418	32344408	
la010457	JN244738	JM496040	gng7	intron2	ZDB-GENE-040718-93	2	36736692	36736702	
la010458	JN244738	JM495614				23	36469349	36469339	
la010459	JN244738	JM495682				7	59991103	59991093	
la010460	JN244738	JM496192	tmem55a	intron1	ZDB-GENE-060503-854	19	32650930	32650940	
la010461	JN244738	JM495637				13	18487717	18487727	
la010463	JN244738	JM496067	mllt1	intron2	ZDB-GENE-081105-45	8	20757823	20757813	
la010464	JN244738	JM495922				19	33876143	33876153	
la010465	JN244738	JM495722	si:ch73-249k16.3	intron1	ZDB-GENE-091204-141	20	23016520	23016530	
la010467	JN244738	JM495689				12	21491794	21491784	
la010468	JN244738	JM496616				13	5866122	5866132	
la010469	JN244738	JM496544	gnb3a	intron4	ZDB-GENE-040718-134	16	13779583	13779573	
la010470	JN244738	JM495774	vax2	intron1	ZDB-GENE-030904-8	7	9686264	9686274	
la010471	JN244738	JM496439				12	40100217	40100207	
la010472	JN244738	JM495752	cdipt	intron1	ZDB-GENE-040426-2536	3	21349796	21349786	
la010476	JN244738	JM496149				3	3360530	3360520	
la010477	JN244738	JM496159				15	46814240	46814230	
la010478	JN244738	JM496624	stmn4l	intron2	ZDB-GENE-040718-301	17	12564137	12564127	
la010479	JN244738	JM495923	plcd3a	intron2	ZDB-GENE-070620-1	3	39276476	39276466	
la010480	JN244738	JM496447				16	57558136	57558126	
la010481	JN244738	JM496232				11	5852336	5852346	
la010483	JN244738	JM496098				18	17518982	17518972	
la010484	JN244738	JM496108	cblb	intron7	ZDB-GENE-030616-417	10	29362616	29362626	
la010485	JN244738	JM496651	zgc:112038	intron1	ZDB-GENE-050522-271	3	21414028	21414018	
la010487	JN244738	JM496260	pus10	intron1	ZDB-GENE-080204-5	1	54275838	54275848	
la010488	JN244738	JM495517	ef1	intron1	ZDB-GENE-980526-335	14	42101114	42101104	
la010489	JN244738	JM495589	tuba8l	intron1	ZDB-GENE-030131-9167	8	29201770	29201780	
la010490	JN244738	JM496519	gnao1a	intron2	ZDB-GENE-040426-1757	18	22590486	22590496	
la010491	JN244738	JM495645				7	20708610	20708620	
la010492	JN244738	JM496070				25	6562877	6562887	
la010493	JN244738	JM496592	efna1b	intron1	ZDB-GENE-041007-5	16	25525543	25525553	
la010495	JN244738	JM496144				2	159040	159030	
la010497	JN244738	JM496643				14	548242	548252	
la010498	JN244738	JM495947				7	39798659	39798649	
la010499	JN244738	JM495735	gk5	intron2	ZDB-GENE-061110-49	2	16476443	16476433	
la010502	JN244738	JM495942				4	55082942	55082932	
la010503	JN244738	JM496085	lrrc8c	intron1	ZDB-GENE-030131-2965	6	21414055	21414065	
la010504	JN244738	JM496324				3	24340614	24340604	
la010505	JN244738	JM495990				15	47148052	47148042	
la010506	JN244738	JM495646				10	4333887	4333877	
la010507	JN244738	JM495583	cast	intron1	ZDB-GENE-050810-2	21	10078611	10078601	
la010508	JN244738	JM495906				6	1728305	1728295	
la010509	JN244738	JM495563	dhrs3b	intron1	ZDB-GENE-041010-172	11	29488408	29488398	
la010510	JN244738	JM495504				7	43562542	43562532	
la010511	JN244738	JM496054				19	15193064	15193074	
la010513	JN244738	JM496285	smarcd3b	intron1	ZDB-GENE-080509-2	7	44197619	44197629	
la010516	JN244738	JM496191				12	6686311	6686301	
la010517	JN244738	JM495577				21	3718832	3718842	
la010519	JN244738	JM496270	brd3b	intron1	ZDB-GENE-030131-5316	5	68029384	68029374	
la010520	JN244738	JM496538				9	29430467	29430457	
